Gender,State,City,Bank,Account_Type,Transaction_Type,Merchant_Category,Transaction_Device,Device_Type,Age,Transaction_Amount,Account_Balance,Is_Fraud
0,21,20,0,0,1,0,11,3,66,68674.3,37230.14,0
1,27,86,0,2,2,1,15,2,36,2704.85,47943.68,0
1,15,130,0,1,1,4,7,0,50,17301.64,69437.54,0
0,24,110,0,0,3,5,6,0,55,15031.17,70541.12,0
1,27,38,0,2,0,1,11,1,23,60404.86,49302.27,0
1,27,60,0,2,1,2,18,0,37,21591.91,33157.9,0
1,13,28,0,2,3,2,2,2,66,81908.36,77009.72,0
0,10,2,0,2,1,3,4,1,36,9521.42,57181.84,0
0,31,79,0,0,4,4,0,0,61,7505.64,71239.83,0
0,25,80,0,2,0,5,12,1,19,69854.26,67293.93,0
0,33,73,0,2,3,5,17,0,45,37164.56,25716.35,0
0,31,65,0,1,3,2,0,0,60,65742.02,14786.26,0
0,25,80,0,1,3,5,7,3,49,56433.49,61809.54,0
0,30,133,0,1,3,5,16,0,49,42303.09,54212.08,0
1,23,116,0,0,3,4,2,0,29,77841.91,32514.28,0
0,31,89,0,0,2,5,2,1,54,3813.6,38090.99,0
1,12,120,0,1,4,2,13,2,69,52663.55,93145.11,0
0,33,122,0,1,1,4,9,1,68,94387.04,83723.0,0
0,20,104,0,2,0,5,0,1,48,51007.43,99123.36,0
1,8,141,0,0,4,5,0,3,68,22812.8,69621.6,0
0,19,51,0,0,2,3,11,3,30,37520.76,28223.15,0
0,31,79,0,0,1,2,9,0,49,29696.7,89861.52,0
0,18,100,0,1,4,2,1,3,21,78177.12,6499.47,1
0,3,121,0,2,4,5,0,1,18,53475.33,40383.16,0
1,6,74,0,2,3,3,9,1,53,68883.71,25707.87,0
0,23,16,0,2,4,2,1,3,48,74648.85,33127.9,0
1,14,49,0,2,2,5,12,3,45,66104.96,63360.4,0
1,11,41,0,1,3,4,1,1,47,66835.63,64784.63,0
0,29,69,0,2,1,1,1,0,60,62291.59,87285.43,0
1,17,54,0,1,3,1,1,1,37,29317.34,60463.41,0
1,29,69,0,1,2,3,14,2,53,44458.39,36765.19,0
1,19,51,0,1,3,2,15,2,52,24393.06,29969.35,0
0,33,8,0,1,2,0,16,0,50,51779.84,45854.77,0
1,19,63,0,2,1,3,2,3,57,95295.44,7774.44,0
1,16,68,0,1,2,5,10,0,44,81083.36,75787.57,0
1,26,59,0,0,1,5,7,0,35,36759.52,74966.47,0
1,30,133,0,2,3,3,0,1,25,21483.84,91204.33,0
1,9,87,0,2,0,3,17,2,62,20484.56,62367.63,0
1,6,34,0,2,4,5,1,0,38,12050.31,69639.52,0
0,32,45,0,2,2,2,7,0,45,46064.82,17940.81,0
1,16,68,0,1,3,4,0,1,20,7755.24,77912.59,0
0,8,105,0,2,4,4,1,1,30,17960.4,30678.98,0
1,2,97,0,0,0,2,10,2,65,30814.31,33821.08,0
0,9,137,0,0,0,2,5,3,38,31430.6,11691.22,0
0,9,88,0,1,4,1,1,0,67,40076.5,71145.95,0
0,32,115,0,2,3,1,2,1,34,42858.4,47206.61,0
1,5,21,0,1,2,0,10,1,36,56866.6,71768.04,0
0,11,21,0,2,2,3,3,2,53,31952.66,13408.32,0
0,29,50,0,2,3,2,19,0,67,49362.81,85410.07,1
1,16,68,0,1,4,2,0,1,28,97021.54,91067.99,0
0,4,108,0,0,4,2,0,1,59,51603.83,69753.89,0
1,23,118,0,0,4,5,0,1,49,5314.86,76070.01,0
0,2,53,0,1,4,5,1,1,48,48224.28,13001.78,0
1,30,133,0,2,1,5,10,2,52,69473.13,24895.18,0
0,33,35,0,1,1,2,8,2,60,3206.01,70486.09,0
1,12,78,0,1,2,0,17,2,32,19562.0,46961.59,0
0,7,123,0,0,0,1,5,2,46,94923.02,64541.33,0
1,32,115,0,1,2,0,10,0,18,23514.48,11956.56,0
1,26,56,0,0,1,1,15,1,50,14765.66,24329.38,0
0,3,95,0,0,1,0,14,3,40,63425.79,17056.65,0
0,21,3,0,1,3,0,9,1,56,8913.84,15032.68,0
0,19,51,0,1,0,3,9,0,52,98282.39,21495.7,0
0,25,80,0,0,0,3,12,1,30,86858.38,33405.79,1
1,18,111,0,2,0,4,9,1,49,29893.2,47792.31,0
1,27,86,0,1,1,5,19,2,33,68933.53,22415.57,0
0,12,64,0,2,2,2,6,1,51,73339.47,99802.94,0
1,8,141,0,0,1,1,14,2,60,64398.21,49290.94,0
0,6,17,0,1,1,4,7,2,35,20121.83,98941.96,0
0,16,68,0,0,0,0,11,1,65,37663.71,21705.67,0
1,31,65,0,2,4,4,13,1,70,21823.79,21248.9,0
0,27,86,0,2,0,5,0,3,63,95383.13,56285.71,0
1,7,33,0,1,4,0,1,2,38,34209.37,49945.98,0
0,11,37,0,0,4,4,0,1,45,71390.99,20797.45,0
1,30,133,0,2,2,0,15,0,31,17025.08,52504.51,0
0,17,15,0,1,4,5,1,1,53,59051.97,69355.71,0
0,0,19,0,0,3,1,6,3,36,13719.47,52347.18,0
1,1,129,0,0,4,3,0,3,37,37260.75,37089.8,0
1,19,128,0,2,0,4,16,2,57,41416.67,57275.45,0
1,19,23,0,1,3,0,7,1,19,14073.62,41705.51,0
1,15,70,0,1,0,5,10,1,26,62497.31,34046.67,0
0,26,133,0,0,1,0,10,2,33,81629.85,22282.51,0
0,0,19,0,0,1,1,9,0,70,39829.43,20606.93,0
1,15,130,0,2,1,0,11,2,48,19111.58,55471.13,0
0,8,124,0,2,1,4,7,1,18,24482.95,30730.71,0
0,3,95,0,0,0,0,16,1,19,46966.19,62829.96,0
0,10,2,0,1,3,2,18,0,54,72193.7,16487.29,0
0,13,18,0,1,4,4,1,0,32,30677.62,59959.95,0
0,22,90,0,0,1,1,19,0,66,61171.72,98562.89,0
1,18,96,0,1,1,5,12,3,43,98746.11,29753.95,0
1,20,104,0,1,3,2,17,0,56,96294.1,86847.82,0
0,9,88,0,0,2,5,4,3,40,14228.29,77154.7,0
0,1,40,0,1,1,4,19,3,33,13636.65,46078.61,0
0,1,139,0,0,2,1,6,3,66,42717.75,64546.31,0
1,27,86,0,2,0,5,1,1,18,17757.33,35030.41,0
0,9,88,0,2,1,3,13,0,65,15447.48,27389.38,1
1,30,29,0,1,4,5,13,2,70,43700.46,98715.02,1
1,4,39,0,2,4,4,0,1,24,3979.83,38741.61,0
1,6,74,0,1,1,1,11,0,47,73435.58,74447.34,0
0,18,111,0,0,0,4,19,0,34,82322.24,81892.05,0
0,8,102,0,0,0,0,17,1,26,55544.49,79265.91,0
1,12,120,0,2,2,1,15,2,20,36019.5,7735.54,0
1,27,60,0,2,3,3,3,0,31,66741.35,93717.82,0
1,18,9,0,2,4,5,1,1,41,43851.51,9708.03,0
1,27,38,0,2,2,2,8,3,19,12469.85,91692.25,0
1,2,97,0,1,3,1,17,0,60,31947.78,12216.25,0
1,1,40,0,2,3,1,18,3,40,9788.06,39988.79,0
0,4,108,0,0,3,3,7,1,58,72186.58,18835.02,0
0,32,98,0,1,2,0,6,0,59,27568.67,29994.47,0
0,0,31,0,0,4,3,13,2,42,93156.71,56774.75,0
1,15,76,0,0,1,1,19,1,51,59086.37,44437.01,0
1,33,35,0,1,2,0,13,0,49,21365.65,35992.57,0
0,3,61,0,2,3,0,1,0,44,32226.92,79524.48,0
0,23,25,0,2,3,3,17,2,58,79605.78,84159.57,0
0,9,87,0,2,1,2,17,2,62,11035.11,29335.4,0
0,8,105,0,2,1,3,0,0,50,6164.0,16754.54,0
1,15,127,0,2,0,1,12,1,47,16674.99,69578.14,0
1,22,142,0,2,2,0,16,1,31,4528.45,73135.74,0
1,16,68,0,1,4,5,1,0,45,55511.95,22965.39,0
0,0,19,0,0,0,0,5,0,41,9609.43,36737.83,0
0,31,136,0,0,1,2,9,3,45,41935.05,73769.86,0
1,0,109,0,0,1,3,10,1,38,31165.54,71541.17,0
1,28,22,0,1,0,3,16,2,50,44533.55,49435.53,0
0,28,22,0,1,1,4,3,0,63,68047.62,42664.7,0
0,1,40,0,2,2,2,12,3,44,44661.27,34319.24,0
1,21,81,0,0,1,5,1,1,43,3926.14,35347.42,0
0,23,118,0,2,0,3,2,2,36,38538.25,10384.8,0
1,13,46,0,2,0,3,19,2,34,46081.45,46754.82,0
0,15,77,0,2,2,2,13,0,53,52163.28,22050.43,0
1,18,9,0,1,0,0,6,1,47,62539.32,20064.74,0
0,2,144,0,0,2,1,11,3,21,94908.51,68451.49,0
0,30,133,0,1,4,1,1,2,63,56430.9,9451.76,0
1,12,64,0,2,4,3,0,0,31,31549.21,78011.16,0
0,21,81,0,2,3,5,10,3,48,78911.09,60207.98,1
1,23,116,0,0,0,2,7,2,47,67378.68,93217.27,0
0,10,125,0,1,2,5,5,2,51,87561.96,9609.93,0
1,3,95,0,0,0,5,13,3,48,5585.68,66477.74,0
1,17,52,0,1,1,5,17,3,42,95690.13,99575.07,0
0,8,36,0,2,3,4,5,0,64,96173.87,36496.49,1
1,17,134,0,2,1,5,14,3,32,57886.51,68738.39,0
0,22,90,0,0,0,0,11,0,48,48874.62,65784.67,0
0,9,137,0,0,2,4,4,0,47,57108.55,8659.59,0
1,16,68,0,1,4,1,1,2,31,98877.13,39242.6,0
0,27,60,0,2,4,5,13,1,26,31377.35,23908.37,0
0,15,130,0,1,3,4,17,2,45,43164.54,50915.35,0
0,29,140,0,0,0,2,9,1,53,2236.86,8987.98,0
0,25,107,0,2,0,3,12,0,38,31795.41,70404.45,0
0,6,112,0,2,0,4,13,0,33,37705.31,27163.41,0
0,32,45,0,1,2,2,8,3,27,25460.08,83685.98,0
1,21,3,0,2,0,5,13,2,65,35375.25,8134.1,0
0,20,62,0,1,0,3,6,1,67,31012.96,40689.66,0
1,24,143,0,2,0,4,7,2,21,87586.94,84044.13,0
1,7,26,0,0,4,0,1,0,44,73386.35,21572.37,0
1,27,86,0,0,1,3,8,2,39,23089.66,26341.99,0
1,7,123,0,0,2,3,2,2,60,81955.76,68453.0,0
0,24,143,0,1,1,5,14,3,58,70031.99,72213.66,0
0,11,47,0,0,0,4,13,0,62,47405.24,71172.74,0
1,13,114,0,1,0,2,15,1,56,18485.9,77002.66,0
0,19,128,0,0,0,4,3,0,64,28399.21,57962.1,0
1,10,135,0,2,0,4,11,2,34,31721.21,82117.52,0
1,12,84,0,1,0,5,6,2,23,55154.91,20643.44,0
0,10,125,0,0,3,2,11,2,53,96830.65,54867.87,0
1,30,0,0,2,0,5,2,1,65,39848.63,68627.98,0
0,30,0,0,0,3,3,6,3,55,53905.13,20808.76,0
1,12,120,0,0,3,1,8,1,37,86080.36,21040.29,0
0,16,68,0,0,1,2,7,2,50,15311.48,64513.7,0
0,5,21,0,2,4,1,1,1,28,88421.09,73116.31,0
1,6,55,0,2,0,0,8,0,39,12818.08,38358.46,0
1,32,115,0,2,4,0,0,3,50,86915.18,33052.08,0
0,11,41,0,0,1,4,11,0,45,50697.08,30125.34,0
1,1,139,0,0,2,0,16,3,37,27680.57,64825.6,0
0,22,90,0,2,3,2,6,2,60,5477.58,33814.48,0
1,23,16,0,1,3,3,0,2,57,10179.12,90262.38,0
1,25,107,0,1,1,5,11,2,54,41723.28,99289.4,0
0,18,111,0,2,3,1,12,1,64,45930.91,96832.49,0
1,33,8,0,2,2,4,0,0,44,35379.41,23185.15,0
1,7,26,0,0,1,2,3,0,69,97226.92,75186.34,0
1,29,69,0,1,4,0,13,0,69,63892.75,97962.64,0
0,11,5,0,2,4,1,13,2,43,31252.68,11334.07,0
1,20,132,0,2,3,3,2,1,60,63572.86,59971.12,0
0,3,30,0,1,0,2,1,1,37,54958.07,31761.3,0
1,31,65,0,1,0,3,14,3,29,43884.61,33150.04,0
0,33,8,0,0,0,2,16,3,26,88015.65,42432.18,1
1,8,36,0,1,1,3,5,0,41,20984.45,82736.39,0
0,11,5,0,0,0,1,12,2,34,96709.35,88397.33,0
1,15,77,0,1,0,0,15,3,19,48633.27,68361.22,0
1,32,115,0,1,0,4,1,2,25,57691.95,27162.79,0
0,21,3,0,1,0,3,13,2,63,62378.99,11604.43,1
1,33,73,0,1,1,0,4,2,49,44063.9,79153.28,0
1,10,2,0,1,2,3,13,1,69,95335.45,7437.71,0
1,2,97,0,1,1,1,12,1,34,60267.84,43012.07,0
0,21,81,0,2,2,1,14,0,68,49454.97,46469.97,0
1,26,133,0,1,3,0,16,1,62,81777.67,24874.11,0
0,24,143,0,2,1,4,3,2,66,32289.55,37424.12,0
1,25,107,0,0,0,5,10,3,57,24386.02,63753.06,0
0,23,12,0,0,0,4,10,0,49,58382.93,40878.63,0
0,14,11,0,0,2,2,10,3,42,61110.16,94528.94,0
0,1,129,0,1,0,0,17,2,50,84304.34,81278.87,0
1,8,36,0,2,2,3,8,0,57,20487.9,26298.23,0
1,14,11,0,1,3,1,0,3,25,16923.54,56512.13,0
0,3,121,0,1,1,4,16,3,41,77919.6,23031.81,0
0,20,119,0,2,2,0,12,3,66,80251.6,17729.54,0
0,25,21,0,0,4,0,1,3,63,81464.98,76540.15,0
0,27,38,0,1,1,1,12,1,57,30314.59,53720.35,0
0,3,61,0,0,2,3,2,1,56,89516.86,8382.22,0
0,19,51,0,2,1,1,18,0,61,61948.69,47815.84,0
0,4,108,0,0,2,5,18,0,34,16516.85,23264.13,0
0,11,37,0,1,0,3,10,0,37,91600.1,34146.9,0
0,6,112,0,2,3,3,17,2,27,84474.7,35611.17,0
0,19,128,0,0,0,2,15,1,49,40491.84,79246.42,0
1,32,115,0,2,1,0,11,1,47,26001.14,76399.66,0
1,7,33,0,2,0,1,18,0,57,67209.44,32024.98,0
1,25,57,0,0,4,1,13,2,24,72710.88,63895.16,0
0,29,69,0,1,4,2,13,1,25,34301.92,60067.37,0
0,6,74,0,1,1,0,15,3,48,25407.29,84127.89,0
0,22,71,0,0,4,1,0,0,45,9665.87,45219.54,0
0,31,89,0,1,2,1,11,0,25,80943.42,89801.61,0
0,26,133,0,2,1,0,15,0,65,36097.17,90464.41,0
0,24,83,0,1,0,0,5,3,62,94449.03,74463.5,0
1,5,21,0,2,3,0,3,3,68,54740.5,33294.08,0
0,21,72,0,2,1,0,11,0,51,49516.03,46406.62,0
1,22,90,0,2,3,5,16,2,42,85979.27,87841.47,0
1,24,143,0,2,4,0,0,2,34,77804.44,99731.73,0
0,32,115,0,0,0,5,9,3,57,58085.33,97238.87,0
1,3,61,0,0,3,2,3,2,34,35610.2,22592.5,0
1,11,5,0,1,1,3,17,2,65,3904.6,96933.49,0
0,7,123,0,0,1,3,13,0,51,24161.25,62028.76,0
0,23,12,0,1,3,0,2,0,37,85414.15,91065.59,0
0,22,90,0,1,3,0,6,1,70,62019.45,14997.76,0
1,16,68,0,0,4,5,1,3,63,82876.16,5155.75,0
1,25,7,0,2,2,3,7,3,34,70202.06,95494.68,0
0,32,27,0,1,0,4,9,3,67,38301.02,60817.05,0
1,20,104,0,1,3,2,4,0,58,16185.34,56023.43,0
1,0,31,0,0,3,4,19,3,49,32980.45,17352.96,0
1,29,69,0,0,0,3,4,3,27,4506.53,6765.64,0
0,7,26,0,0,1,1,3,2,31,61825.8,89742.36,0
0,8,141,0,1,3,3,19,3,44,65007.12,47369.37,0
1,9,88,0,0,1,0,6,2,64,42986.09,6883.39,0
1,32,115,0,1,2,5,8,2,42,48083.5,31547.81,0
1,18,96,0,2,2,1,19,0,37,55767.88,63412.94,0
0,28,131,0,1,3,4,7,0,62,6451.39,94530.16,0
1,30,29,0,2,4,3,1,3,42,95488.34,79693.95,0
0,28,82,0,1,3,5,14,3,26,32566.36,16108.79,0
0,8,141,0,1,1,4,5,1,29,19782.74,79961.4,0
0,9,137,0,0,4,2,13,3,45,17897.49,40038.32,0
0,9,87,0,0,3,1,4,0,31,45792.42,95954.35,1
0,25,107,0,1,2,2,7,3,60,98507.33,54832.57,0
1,8,141,0,2,0,1,1,1,58,102.63,60046.27,0
1,3,61,0,0,3,0,1,1,57,15124.46,23746.74,0
0,15,77,0,2,2,1,11,3,38,66471.45,56333.2,0
1,7,26,0,0,3,4,0,0,46,95046.1,84947.16,0
1,29,69,0,1,4,1,1,0,24,50775.35,16973.69,0
0,18,111,0,2,4,3,1,3,68,42462.81,46166.22,0
0,1,129,0,2,0,0,1,3,52,78735.16,92042.66,0
0,22,90,0,2,1,3,11,0,42,32858.03,41358.18,0
1,33,35,0,0,1,4,11,1,27,49480.4,83266.81,0
1,10,113,0,1,3,0,15,2,63,61982.97,69555.24,0
1,8,141,0,2,4,3,0,1,43,58182.2,64201.66,0
0,22,142,0,2,0,0,13,3,38,86045.94,87935.03,0
0,30,29,0,2,4,2,0,0,30,85724.19,10651.13,0
1,5,21,0,2,1,2,12,2,31,94501.04,94693.43,0
1,29,67,0,0,1,0,8,1,55,83967.31,75515.25,0
1,30,6,0,1,1,1,15,1,28,70174.65,31855.67,0
0,25,57,0,1,1,1,3,0,66,41401.61,51047.31,1
1,23,118,0,0,2,2,16,1,34,74098.14,92213.97,0
0,0,31,0,1,0,4,13,3,31,43488.93,43961.17,0
1,20,132,0,2,2,3,12,0,66,80435.74,89669.11,0
1,29,69,0,0,0,2,0,3,50,83700.51,24592.87,0
1,4,92,0,0,4,2,13,0,39,45529.4,50399.06,0
1,8,36,0,0,2,1,10,1,46,79457.12,9640.75,0
0,28,22,0,2,4,5,1,1,53,22352.39,87968.34,0
1,13,114,0,2,0,0,6,2,67,94289.94,45067.35,0
1,31,89,0,2,1,4,6,3,26,61492.73,18395.93,0
0,22,90,0,1,2,3,7,2,30,85798.21,59637.67,1
0,33,8,0,2,2,2,15,3,69,34659.91,86051.61,0
0,7,33,0,2,2,2,17,3,69,76297.83,97100.55,0
1,31,79,0,0,0,5,12,3,48,94421.78,58912.18,0
0,17,43,0,1,2,4,9,2,69,3456.82,68159.33,0
0,32,44,0,2,2,3,1,2,50,51068.88,85222.51,0
1,5,21,0,0,3,5,8,0,22,37665.74,8203.85,0
0,3,30,0,0,0,2,17,0,42,2320.2,73971.18,0
1,18,9,0,0,4,5,13,2,47,2993.77,96437.69,0
0,19,23,0,1,1,3,7,2,26,65025.37,86552.81,0
0,27,86,0,2,2,4,2,2,29,98326.95,16671.94,0
0,4,108,0,2,0,1,6,3,35,2280.97,37937.27,0
1,23,116,0,1,3,0,0,2,22,40865.68,61824.7,0
0,9,87,0,0,3,0,7,2,62,73493.13,71219.48,0
0,17,134,0,1,0,0,8,1,60,26143.74,56851.37,0
0,17,134,0,0,2,3,13,0,57,33646.42,16233.21,0
1,8,124,0,2,0,4,2,3,22,11441.79,26803.95,0
0,30,29,0,0,3,0,16,3,36,6869.85,61920.08,1
0,14,10,0,2,1,2,16,0,51,22876.63,69274.05,0
1,8,141,0,2,4,5,13,3,41,67639.19,96036.1,0
0,8,124,0,2,3,5,11,1,30,95581.79,80869.5,0
0,33,122,0,2,4,3,1,0,33,52068.7,43134.77,0
0,19,23,0,2,1,4,7,3,22,53341.59,32664.67,0
1,30,0,0,2,2,1,18,2,24,69231.64,63359.22,0
0,25,107,0,2,1,0,0,3,61,19428.78,16671.07,0
0,25,7,0,2,0,1,5,2,58,53370.43,87068.71,0
1,31,89,0,0,1,4,16,3,47,17064.33,88303.17,0
1,20,104,0,1,0,5,19,2,49,26799.65,75265.87,0
0,11,47,0,2,4,4,1,0,61,63618.69,61687.55,0
1,28,22,0,0,0,2,0,1,23,86411.92,8130.41,0
0,4,108,0,1,2,2,16,3,54,9996.76,30081.33,0
0,11,37,0,1,2,3,16,1,48,72607.62,48803.36,0
1,26,133,0,2,0,1,16,3,34,68312.98,13012.74,0
1,21,81,0,1,2,3,0,3,52,92854.77,47410.25,0
0,12,120,0,0,0,1,3,0,33,31760.52,51323.56,0
0,7,33,0,0,3,1,2,0,25,70536.58,57825.27,0
0,30,29,0,2,3,4,15,0,42,22985.32,54720.49,0
0,11,37,0,2,3,5,16,3,62,54748.27,11678.35,0
1,6,55,0,0,4,0,13,0,32,976.03,43716.71,0
1,13,114,0,2,2,4,19,0,22,16084.33,33266.94,0
1,8,36,0,2,0,1,14,1,46,30266.32,7625.36,0
1,7,26,0,1,2,1,19,3,42,11856.87,76555.95,0
1,26,56,0,1,1,5,5,3,36,91604.68,13453.36,0
1,11,41,0,1,4,2,13,1,48,68811.31,65084.38,0
1,9,88,0,1,3,2,6,3,64,94951.52,29334.31,0
1,14,11,0,1,1,0,3,2,22,31343.97,35401.43,0
0,27,86,0,0,4,3,13,2,70,2258.81,63350.24,0
0,15,70,0,0,2,2,0,0,36,20397.98,64180.24,0
1,5,21,0,2,1,1,6,0,30,22325.82,21040.81,0
1,16,68,0,2,0,0,1,2,43,48076.28,57693.65,0
0,0,19,0,1,3,3,19,1,36,49484.68,42706.46,0
1,25,57,0,2,1,0,8,1,57,49359.8,96916.43,0
1,0,19,0,2,3,4,5,3,31,75366.52,78507.62,0
0,14,49,0,2,3,0,4,2,28,10341.48,32418.55,0
0,24,83,0,1,2,2,6,2,62,74438.1,85703.64,0
0,11,37,0,0,4,1,0,2,62,63528.5,35762.33,0
0,6,17,0,0,1,1,6,0,39,85633.13,32663.77,0
0,6,112,0,1,4,1,13,0,51,74426.41,7728.85,0
1,7,123,0,0,0,2,12,1,19,63720.95,95222.4,0
0,33,48,0,1,4,0,1,2,58,26750.14,47744.17,0
1,18,100,0,2,4,0,0,0,19,1206.32,94052.49,0
1,12,120,0,0,1,4,8,0,63,57953.31,93597.33,0
1,22,32,0,1,0,0,4,2,21,65467.62,28738.07,0
1,9,87,0,0,2,3,5,1,21,78698.24,18281.77,0
1,19,63,0,1,3,4,9,1,41,64683.52,28707.33,0
0,2,144,0,1,0,1,8,0,45,40107.53,45177.75,0
1,24,110,0,1,4,0,0,0,59,49655.87,52457.09,0
0,9,87,0,1,4,0,1,1,56,7983.82,43775.93,0
1,22,90,0,2,0,2,6,1,53,9813.41,99881.68,0
1,2,97,0,0,3,1,11,2,44,94051.54,73264.32,0
1,17,134,0,2,4,5,13,2,59,64116.74,69784.47,0
0,10,2,0,1,1,0,16,0,58,92876.32,93123.15,0
1,1,129,0,0,1,3,19,0,38,4506.47,30940.0,0
1,15,70,0,0,3,3,10,2,37,82106.2,76051.76,0
0,13,28,0,0,1,5,2,3,20,86547.44,80616.27,0
0,31,65,0,1,3,5,7,0,29,44970.75,64033.75,0
0,10,135,0,0,0,3,13,2,38,17489.06,93475.75,0
0,22,32,0,2,0,2,19,3,50,31214.32,64472.18,0
1,11,37,0,1,0,2,13,2,28,26719.55,11110.02,0
0,24,83,0,1,0,5,10,3,54,48003.29,58269.27,0
0,31,79,0,0,2,3,13,0,45,89089.27,75001.39,0
1,5,21,0,2,1,4,18,1,43,25619.97,63747.13,0
0,12,120,0,1,0,4,4,3,21,91759.79,30774.97,0
0,10,2,0,2,3,5,10,1,34,72542.82,28278.44,0
0,30,29,0,0,3,4,14,3,27,1562.16,26564.24,0
1,4,39,0,0,0,0,6,1,48,75998.73,46735.79,0
0,13,28,0,0,4,5,0,1,41,77420.13,13277.11,0
1,11,47,0,2,1,5,11,0,26,12447.85,99575.05,0
0,1,40,0,1,2,4,5,3,33,51898.03,69169.77,0
0,33,8,0,1,2,0,18,0,54,59265.03,56250.09,0
0,32,27,0,0,1,4,4,2,31,17465.94,34831.36,0
1,1,129,0,2,3,2,19,0,20,25572.96,76044.38,0
0,1,138,0,0,3,3,4,0,58,34649.54,16610.39,0
1,4,108,0,2,3,0,0,1,39,5749.75,19964.9,1
1,11,47,0,1,3,1,18,0,64,94906.04,70108.74,0
0,8,105,0,2,4,5,13,3,33,89668.39,41358.41,0
0,23,12,0,2,4,5,13,1,25,74189.49,72314.58,0
0,5,21,0,2,0,0,17,3,67,5193.19,92243.96,0
0,10,2,0,1,3,2,2,3,54,46000.47,80815.17,0
1,21,72,0,0,1,2,19,2,19,87247.88,46152.52,0
1,12,64,0,1,0,0,19,2,40,45250.67,59527.67,0
1,17,43,0,0,4,2,13,3,53,38295.18,57653.85,0
1,33,48,0,2,4,0,1,3,65,76211.27,38391.41,0
1,2,53,0,1,4,2,0,2,46,22646.35,15359.0,0
1,26,75,0,2,1,3,5,3,61,27306.94,71749.37,0
1,6,34,0,2,3,2,12,1,22,98097.26,87213.72,0
0,20,104,0,2,1,1,17,0,63,42899.46,66254.52,0
1,25,107,0,0,4,4,13,1,61,45239.61,91424.22,0
0,16,68,0,2,4,4,13,0,69,52548.31,86426.59,0
0,5,21,0,2,0,5,8,2,52,70678.7,96603.4,0
1,23,116,0,2,0,3,3,2,18,56435.69,95380.37,1
1,16,68,0,0,3,1,12,1,36,41591.16,40997.88,0
1,30,0,0,2,1,5,16,2,27,33331.69,25284.76,0
1,31,1,0,0,3,0,6,0,57,94364.42,98216.69,0
1,18,111,0,2,2,3,6,3,48,29683.6,84049.09,0
1,18,111,0,0,4,2,0,0,26,14960.86,87229.05,0
0,28,131,0,0,2,1,8,0,57,21537.83,62787.57,0
0,6,17,0,0,4,0,13,1,30,72063.03,50365.72,0
0,2,144,0,1,0,3,2,1,61,80862.53,57597.93,0
0,11,37,0,1,0,5,14,2,60,73022.3,16640.51,0
1,13,28,0,0,4,5,13,1,23,1324.9,38172.95,0
0,27,99,0,0,3,4,4,3,38,52311.03,35319.3,0
0,8,102,0,2,1,1,11,2,68,59413.25,5839.77,0
1,9,137,0,0,3,4,3,2,37,58847.43,50196.52,0
1,33,8,0,0,1,4,11,0,18,83899.73,30690.79,0
1,12,120,0,1,0,0,15,0,32,8703.55,24877.78,0
1,17,15,0,2,1,4,4,0,46,83793.3,24547.41,0
1,8,105,0,2,4,1,0,1,64,3143.06,71456.26,0
1,8,141,0,2,3,5,8,3,53,40736.2,46817.12,0
0,19,51,0,1,3,5,17,1,58,15496.84,91755.73,0
0,26,4,0,0,0,5,12,0,26,49187.62,72058.63,0
0,21,81,0,2,4,1,0,3,34,36945.42,45125.24,0
0,33,122,0,2,2,3,3,3,45,5167.76,48003.7,0
0,4,108,0,2,0,1,8,2,46,82028.02,95350.31,0
0,5,21,0,0,1,4,8,0,39,95570.58,67111.43,0
0,16,68,0,0,1,2,10,2,56,59634.46,97613.14,0
0,27,99,0,1,2,2,11,3,59,75115.66,6908.15,0
0,24,110,0,1,4,4,1,3,18,60363.0,37381.75,0
1,9,137,0,2,2,1,13,0,29,62583.3,33694.91,0
0,26,59,0,2,2,4,16,3,32,39473.59,67399.55,0
0,14,85,0,0,4,0,1,0,58,5806.32,31907.3,0
0,32,45,0,0,1,1,12,0,62,49251.41,86927.59,0
1,6,74,0,2,1,1,2,0,19,23941.05,92757.04,0
1,16,68,0,0,2,2,12,2,69,3918.11,48561.75,0
1,11,47,0,2,0,4,9,0,28,86196.82,65757.22,0
1,0,31,0,2,3,3,2,1,43,15222.64,90254.85,0
0,30,133,0,0,1,2,17,3,64,66434.26,54456.86,0
0,29,50,0,0,0,2,19,2,33,81474.6,36584.22,0
1,3,95,0,1,4,0,1,0,50,59299.03,15611.63,0
0,24,66,0,0,2,5,9,0,67,97242.24,70981.43,0
0,6,74,0,1,3,3,17,0,31,91690.73,28629.49,0
1,32,44,0,0,0,1,17,2,42,93834.92,55687.7,0
0,25,107,0,1,2,1,8,1,50,24306.14,81461.82,0
1,15,127,0,2,1,4,9,2,55,97511.98,86030.85,0
1,0,19,0,0,2,4,17,0,49,31941.42,94592.79,0
0,4,92,0,1,3,2,5,1,49,97455.58,5451.15,0
1,4,93,0,2,4,2,13,2,50,15173.91,65724.64,0
0,30,0,0,1,0,2,18,1,22,51403.34,20572.41,0
1,33,35,0,0,3,0,10,3,24,37530.6,64914.03,0
0,31,79,0,1,2,5,9,3,43,72316.87,20196.84,0
0,17,43,0,1,2,1,9,3,28,18233.23,76697.03,0
0,22,71,0,2,0,4,14,2,24,81240.61,88845.55,0
1,28,24,0,2,4,0,1,1,62,9295.48,68843.85,1
