Gender,State,City,Bank,Account_Type,Transaction_Type,Merchant_Category,Transaction_Device,Device_Type,Age,Transaction_Amount,Account_Balance,Is_Fraud
0,9,87,2,0,1,5,19,0,57,22717.71,23806.09,0
1,16,68,2,2,0,4,0,3,52,27783.79,62401.99,0
0,8,141,2,2,2,0,3,0,22,14222.28,84008.0,0
1,15,77,2,0,3,3,4,1,52,60054.45,48779.3,0
0,33,48,2,2,0,5,7,2,24,55208.41,60698.72,0
0,25,21,2,2,4,1,1,1,28,57467.02,33806.19,0
1,8,141,2,2,1,3,9,3,26,27995.03,48034.35,0
0,24,143,2,0,4,0,0,2,70,93071.64,56893.63,0
0,3,30,2,0,0,2,16,3,50,84716.76,59445.77,0
0,6,74,2,1,4,2,13,3,70,47146.14,11938.77,0
0,20,104,2,0,1,0,5,2,62,63056.12,17336.61,0
0,3,30,2,0,1,5,17,0,35,42478.44,75141.19,0
0,12,78,2,1,0,0,15,3,27,2131.61,35158.48,0
1,19,51,2,2,4,1,1,0,18,44058.84,88891.65,0
0,24,83,2,2,3,4,4,3,22,74003.12,64879.08,0
0,17,134,2,2,1,2,14,1,49,20607.8,49278.94,0
0,11,47,2,2,4,0,0,0,22,61271.59,87526.61,0
0,28,117,2,2,3,3,3,3,33,32840.31,73812.33,0
1,33,48,2,0,3,3,14,2,45,45985.29,38647.62,0
0,17,15,2,0,1,5,14,1,40,35620.54,66688.02,0
1,20,62,2,0,1,2,8,0,36,3849.41,49241.67,0
0,20,104,2,2,0,3,8,1,46,89067.67,83032.33,0
0,11,41,2,2,2,3,14,2,28,8557.51,36646.32,0
1,27,99,2,1,2,0,15,2,45,10725.09,24954.71,0
1,3,42,2,2,0,2,4,3,65,87205.62,61632.84,0
0,17,134,2,1,1,3,4,2,52,76467.28,76183.27,0
1,3,61,2,0,1,5,12,1,68,3160.8,41579.01,0
0,26,56,2,2,4,5,13,2,39,92462.65,38668.1,1
0,3,121,2,1,0,2,13,0,29,93735.6,70500.02,0
1,21,81,2,1,3,1,17,1,51,74512.87,82700.42,0
1,17,15,2,1,4,5,0,3,36,41934.94,25682.72,0
1,5,21,2,1,4,5,0,3,61,1082.1,8908.96,0
0,13,46,2,0,0,4,12,3,34,6372.9,67115.43,0
1,2,144,2,1,4,0,1,0,23,90533.68,86129.39,0
0,20,104,2,2,3,0,0,0,44,8065.27,11763.17,0
1,10,125,2,1,3,1,2,0,59,6007.67,64246.61,0
0,1,139,2,2,1,0,13,0,62,38666.14,22488.76,0
1,31,1,2,0,2,5,7,0,33,5622.04,81248.99,0
1,2,97,2,0,0,3,12,0,45,62127.49,92312.45,0
1,6,55,2,0,2,3,13,2,40,34027.27,92136.18,0
1,9,106,2,0,1,4,5,0,37,56835.31,6711.06,0
1,15,127,2,1,4,1,0,1,24,32893.37,90216.28,0
0,24,143,2,0,1,5,15,1,69,76921.93,13460.42,1
1,12,78,2,0,3,1,7,2,26,96212.58,76731.62,0
0,23,116,2,1,0,3,4,2,42,9853.02,99151.23,0
1,15,127,2,0,4,3,0,0,61,52656.92,20019.75,1
1,1,138,2,0,2,5,12,3,48,65096.78,24889.54,0
0,12,84,2,0,3,3,19,1,20,88992.77,24094.36,0
1,24,143,2,2,0,2,12,1,50,71314.86,94481.14,0
1,14,10,2,0,3,2,18,0,50,85141.02,59405.94,1
1,8,124,2,0,1,0,1,2,50,59104.03,46970.75,0
0,4,39,2,0,3,4,1,0,63,77560.99,42423.43,0
0,4,92,2,1,1,3,3,0,44,87042.4,53324.7,0
0,1,40,2,1,2,2,0,1,63,63123.3,58682.07,0
0,2,53,2,0,4,3,13,3,26,27546.97,89978.39,0
0,19,128,2,2,3,5,12,1,23,50979.2,78363.57,0
1,2,97,2,2,4,5,1,2,35,52089.73,91087.0,0
0,11,5,2,0,4,1,1,0,29,31353.94,76781.52,0
0,21,81,2,2,1,0,4,0,67,823.18,71665.11,0
1,2,126,2,0,0,1,1,3,64,54398.79,69035.03,0
0,4,93,2,1,4,5,13,0,32,14008.82,31535.64,0
1,30,133,2,0,2,2,17,1,40,81335.04,27088.31,0
1,27,38,2,1,4,5,13,0,49,47066.13,88039.77,0
1,3,121,2,2,4,3,0,0,59,87068.44,42599.9,0
0,0,109,2,1,3,3,11,1,47,96032.89,23871.81,0
1,20,104,2,1,2,2,1,3,19,28331.75,87878.19,1
0,17,15,2,0,4,4,13,3,57,80509.24,75960.64,0
0,0,19,2,2,0,5,19,1,61,80115.33,36394.45,0
0,13,18,2,1,1,5,19,1,42,34931.07,98955.69,0
0,26,59,2,0,4,2,13,1,44,37594.41,6638.03,0
0,2,126,2,1,3,0,3,1,70,62103.28,97783.86,1
0,17,43,2,2,3,4,16,0,51,23646.87,49008.79,0
0,22,142,2,0,3,3,17,0,42,62898.98,76779.67,0
1,30,29,2,0,2,4,12,1,44,20881.51,50270.67,0
0,32,98,2,1,0,4,8,0,43,84024.11,72641.67,0
1,19,51,2,0,2,3,1,1,50,85669.35,36371.89,0
0,28,22,2,0,1,1,1,0,62,40860.42,58448.53,0
0,0,19,2,1,2,1,8,2,39,50681.07,74938.43,0
1,20,62,2,1,1,1,9,3,29,44976.35,15504.33,0
1,13,46,2,2,1,0,18,0,58,85247.05,63024.45,0
1,6,34,2,2,3,4,6,2,34,5405.54,6110.4,0
0,23,116,2,1,1,0,18,1,58,64950.92,79343.88,0
1,33,73,2,2,4,0,1,1,40,60577.99,40791.76,0
1,0,109,2,2,0,5,15,2,53,52857.41,64856.01,0
0,7,123,2,1,1,5,3,3,24,94285.96,71981.81,1
0,14,11,2,0,2,2,6,0,26,6113.81,43393.36,0
1,24,143,2,0,4,5,1,2,36,13008.59,5646.61,0
1,28,22,2,1,3,5,11,3,38,75421.26,83575.34,0
0,21,72,2,0,4,5,1,2,53,28377.17,18899.48,0
0,30,133,2,0,4,0,13,2,58,25442.62,99127.29,0
0,12,78,2,0,4,4,1,3,32,38277.65,86041.8,0
0,11,5,2,0,2,2,9,0,54,70885.01,34535.93,0
0,16,68,2,0,2,2,12,3,46,71074.28,60193.89,0
0,13,46,2,0,4,0,1,1,30,76505.32,80352.71,0
1,14,85,2,2,1,4,5,1,57,62342.0,83755.32,0
0,7,26,2,2,3,5,1,2,58,51870.76,90460.42,0
1,32,27,2,2,4,3,0,0,60,33132.96,27543.32,0
0,7,26,2,2,4,3,13,1,63,18715.8,29781.38,0
0,25,7,2,1,2,0,18,0,35,90087.26,12067.75,0
1,32,44,2,0,4,5,0,3,60,55359.18,23751.78,0
0,3,30,2,0,1,2,0,0,53,8507.34,73132.25,0
0,12,78,2,1,0,3,15,3,33,20972.46,42884.71,0
0,19,63,2,0,3,3,2,3,36,55337.32,54145.2,0
0,11,5,2,0,4,3,1,2,53,84949.44,80681.35,0
0,28,131,2,1,3,3,14,1,47,81440.38,97990.77,0
1,2,126,2,2,1,4,8,0,45,44818.29,86823.76,0
1,11,5,2,1,3,4,10,3,49,96732.48,70361.86,0
1,29,103,2,1,4,0,0,1,64,60560.62,76896.95,0
1,27,99,2,1,0,0,7,0,22,38530.32,6909.37,0
1,13,58,2,1,0,2,6,1,66,90790.6,25576.39,0
0,20,62,2,2,2,3,1,0,19,24907.7,67710.54,1
1,14,10,2,0,4,2,1,2,20,11550.42,39740.13,0
1,33,35,2,2,1,4,8,2,32,93964.36,11555.04,0
1,6,74,2,2,1,5,19,2,33,23766.9,43372.27,1
1,10,113,2,2,4,0,13,1,20,52489.34,45039.36,0
1,23,12,2,2,2,4,0,2,19,84158.48,26400.18,0
0,26,133,2,1,4,5,0,1,21,55780.16,20097.7,0
1,23,16,2,0,2,5,18,3,55,54007.13,36072.48,0
0,3,121,2,1,1,5,13,0,19,98224.91,61386.33,0
1,7,26,2,0,0,4,16,1,32,56922.86,85763.27,0
1,22,142,2,1,3,1,4,3,47,21863.53,39110.08,0
1,31,136,2,0,1,4,2,1,39,37465.33,44830.2,0
0,24,143,2,1,1,1,13,1,28,93853.18,17426.4,0
0,3,30,2,1,0,5,0,2,29,55419.13,69726.94,0
1,27,60,2,0,3,1,0,2,67,87560.05,36944.19,0
1,4,39,2,2,0,5,9,2,55,581.57,62920.39,0
0,15,127,2,0,3,1,14,2,23,92550.75,80012.52,0
1,0,31,2,0,0,1,1,0,68,93071.21,67069.75,0
0,31,1,2,1,4,5,13,1,40,59664.01,69370.96,0
0,29,50,2,2,1,3,2,1,37,14183.89,14893.15,0
1,14,10,2,2,4,5,0,2,32,51079.73,26524.81,0
0,15,77,2,1,0,2,18,3,35,79866.58,17466.21,0
0,16,68,2,2,2,2,13,3,38,83430.68,89986.08,0
1,23,25,2,0,4,3,0,1,50,41294.53,77329.56,1
1,11,41,2,2,4,1,0,3,34,75068.04,54424.74,0
1,14,94,2,2,3,5,6,2,39,43926.13,40105.92,0
0,30,29,2,1,1,5,16,1,51,82894.82,17697.34,0
0,5,21,2,0,3,4,11,2,26,80043.47,67952.5,0
0,14,10,2,0,0,1,2,3,70,6583.12,91343.02,0
0,20,119,2,0,0,0,8,0,62,10183.99,52257.95,0
0,29,103,2,1,3,5,5,1,47,43085.09,30404.9,0
1,24,83,2,1,4,3,1,3,62,20055.31,96793.73,0
1,24,143,2,1,3,3,5,0,52,64239.12,64738.28,0
1,19,128,2,2,1,5,17,1,29,71582.6,9337.22,0
0,25,80,2,0,0,2,0,3,26,27812.92,7937.5,0
0,17,52,2,1,4,0,0,3,53,61565.82,91189.65,0
0,15,127,2,2,3,3,19,1,67,97371.8,56283.57,0
1,6,55,2,2,1,4,12,1,57,26621.28,60423.79,1
1,10,113,2,1,2,0,16,3,42,41609.13,61207.25,0
0,4,93,2,1,3,2,14,0,20,83573.63,35158.82,0
1,3,95,2,1,3,3,18,1,51,16182.66,16691.07,0
1,5,21,2,0,2,5,3,0,20,69252.88,39391.95,0
0,33,8,2,2,2,1,15,0,21,14438.34,10257.19,0
1,31,79,2,0,2,0,2,1,51,97533.39,10179.14,0
0,13,46,2,0,4,1,0,1,30,98194.05,16883.93,0
0,32,45,2,2,2,2,10,3,37,25057.53,23027.07,0
1,18,100,2,2,2,5,0,1,35,16579.64,14737.13,0
1,12,120,2,0,1,1,14,0,50,59254.01,69204.65,0
1,4,13,2,1,4,0,1,2,30,67952.95,35799.35,0
0,14,10,2,1,4,4,1,1,57,53394.17,56051.06,0
0,24,110,2,0,1,3,12,0,68,95215.91,24169.21,0
0,27,86,2,0,3,0,0,3,55,80897.52,54506.25,0
1,8,105,2,2,3,3,3,2,59,13004.73,79333.9,0
0,17,134,2,2,4,0,13,3,37,81921.21,8075.44,0
1,15,76,2,2,0,3,3,3,63,43271.31,75510.57,0
0,17,15,2,1,0,0,18,1,26,61208.32,39923.57,0
0,22,32,2,1,4,1,0,0,56,92366.19,23292.28,0
1,21,20,2,0,3,3,18,3,59,30300.65,43971.5,0
0,24,110,2,2,3,2,7,3,35,87966.85,70611.46,0
1,21,20,2,2,3,5,14,2,65,66172.31,55354.54,0
1,5,21,2,1,2,4,14,3,49,58773.75,98507.21,0
0,15,130,2,1,1,4,5,3,23,25913.64,44027.24,0
0,3,30,2,0,1,4,11,0,60,42835.34,47652.43,0
0,33,122,2,0,2,2,2,3,41,81166.32,70516.8,0
0,6,34,2,0,0,2,7,2,37,7263.65,84167.53,0
0,14,49,2,1,4,2,1,3,54,67877.31,48464.47,0
0,17,54,2,2,0,0,18,3,61,36669.88,48214.14,0
0,31,136,2,1,3,3,17,0,57,33516.38,40929.62,0
1,15,130,2,2,2,0,14,2,49,47410.28,16955.15,0
0,3,121,2,1,2,1,9,1,20,6033.48,79651.56,1
0,9,87,2,2,4,4,0,2,61,29467.33,35467.08,0
0,19,128,2,1,4,0,13,2,44,4885.22,15276.18,0
1,18,91,2,1,0,5,10,2,49,80051.92,74534.88,0
0,8,124,2,2,3,5,12,3,52,43129.06,65788.28,0
0,30,0,2,1,4,5,0,0,47,51790.13,78034.33,0
1,26,59,2,0,3,1,13,1,58,64726.62,86598.75,0
1,6,74,2,1,2,4,7,0,54,19205.66,36282.0,0
1,8,102,2,1,4,3,1,3,48,33498.33,72764.76,0
0,9,87,2,1,1,0,11,0,48,68486.53,85864.8,0
1,28,131,2,1,3,3,14,2,36,51183.14,5110.5,0
1,18,111,2,2,1,2,6,1,59,26227.64,65447.97,0
1,21,72,2,0,3,4,15,0,41,64351.77,16708.48,0
1,13,58,2,0,1,4,6,3,47,41625.32,53056.74,0
0,26,133,2,0,3,2,8,0,35,8384.75,41371.54,0
0,24,143,2,0,4,4,1,3,19,78489.25,82382.91,0
1,14,10,2,2,3,3,6,1,68,44506.2,67993.63,0
1,31,65,2,1,1,3,16,3,30,63591.89,41411.74,0
0,14,11,2,2,1,2,0,2,64,53767.03,68931.25,0
1,18,9,2,0,3,0,4,1,37,13166.69,58852.69,0
1,11,37,2,0,2,5,7,0,21,32851.01,68804.68,0
1,19,23,2,2,1,1,7,0,28,52476.54,92879.4,0
1,18,96,2,2,4,5,1,0,37,48047.41,30475.41,0
0,16,68,2,2,3,1,10,1,61,66660.36,67694.29,0
1,15,127,2,1,3,4,14,3,69,27909.43,66102.49,0
0,26,56,2,2,4,2,1,3,26,7848.08,96031.73,0
0,3,121,2,2,3,1,7,2,36,62119.58,23399.94,0
1,2,144,2,0,2,3,15,0,55,84311.69,76014.43,1
1,12,84,2,1,2,4,5,0,38,27605.78,35054.41,0
0,9,88,2,0,3,5,16,1,53,85936.95,10145.83,0
1,8,105,2,0,4,1,13,2,21,52397.49,17908.29,0
0,32,98,2,2,2,0,14,0,41,6921.84,84090.22,0
0,18,96,2,0,1,3,17,1,27,47567.47,95337.96,0
1,17,52,2,1,4,2,1,3,30,38170.31,36983.37,0
0,23,25,2,0,3,3,1,1,27,33105.04,76848.88,0
1,1,139,2,1,4,3,1,3,51,89576.13,48427.32,0
1,5,21,2,0,4,5,13,1,41,23365.74,91440.47,0
0,5,21,2,2,4,4,0,2,29,52414.64,95303.35,0
0,0,31,2,2,4,5,13,0,33,62255.56,59138.86,0
1,25,57,2,2,3,4,11,1,42,93323.74,25315.13,0
0,26,59,2,0,3,0,11,0,27,19722.24,24501.67,0
0,24,110,2,2,3,2,0,3,51,53501.93,33863.56,1
1,22,142,2,0,2,2,1,0,62,89134.09,50784.44,0
1,30,0,2,2,4,3,13,0,33,7721.03,56653.94,0
1,30,133,2,2,4,1,1,3,30,26097.53,38647.12,0
1,2,53,2,0,0,3,15,1,51,37855.61,82907.57,0
0,13,46,2,0,2,4,16,3,60,14575.04,63487.02,0
0,30,6,2,1,0,3,16,2,52,87072.52,41206.26,0
1,20,62,2,0,0,5,1,1,56,68443.51,49901.42,0
1,3,30,2,1,3,5,12,3,37,15436.97,72933.65,0
1,26,75,2,0,2,2,13,0,41,41498.3,70806.96,0
0,6,74,2,1,0,5,10,1,38,4580.47,43829.5,0
0,5,21,2,0,0,4,16,1,27,50727.37,60915.9,0
1,31,79,2,0,1,5,15,1,40,43638.48,62325.54,0
1,7,33,2,0,2,4,16,1,23,37440.43,60478.3,0
0,18,96,2,0,1,1,16,1,25,5377.37,56630.69,0
0,19,51,2,0,2,3,7,2,64,21897.45,9421.83,0
0,15,127,2,1,3,2,18,0,32,37573.65,5819.98,0
0,22,32,2,2,2,5,13,2,56,66682.5,22251.01,0
0,6,55,2,2,2,5,3,1,41,15900.3,42553.17,0
1,8,124,2,1,1,5,11,0,67,32033.62,16799.19,0
1,28,82,2,0,1,0,19,1,45,26908.79,81223.47,0
1,0,109,2,0,0,2,7,0,22,74446.96,30348.72,0
1,13,28,2,2,3,0,11,2,22,28322.74,74600.77,1
0,11,47,2,2,1,4,0,3,32,18642.73,71460.44,0
0,22,32,2,0,4,3,13,1,48,8687.13,27529.0,0
0,32,27,2,0,4,0,13,3,19,7712.59,22439.13,0
0,11,37,2,1,0,5,9,1,29,19765.69,54867.73,0
1,8,141,2,2,4,1,0,3,39,57359.45,12587.15,0
1,31,79,2,1,0,3,11,2,39,45890.11,16267.4,1
0,14,10,2,2,0,0,7,3,63,64282.18,52395.62,0
0,1,129,2,0,0,2,16,3,20,25010.99,94599.36,0
1,19,51,2,0,1,4,10,1,22,97205.2,23364.85,0
0,10,125,2,1,4,2,0,0,64,70551.48,33256.44,0
1,30,133,2,2,1,5,7,3,18,56509.03,70604.95,0
1,15,127,2,0,2,4,6,3,26,76373.45,88866.26,0
1,3,121,2,2,1,5,15,3,38,37587.27,56878.22,0
1,13,28,2,2,0,4,8,1,51,59760.46,83286.74,0
0,12,64,2,0,4,2,13,1,36,69515.85,73920.16,0
1,3,61,2,2,3,0,7,2,36,31084.88,85362.46,0
0,22,32,2,0,0,2,18,3,24,97442.25,22671.69,0
0,19,51,2,0,4,0,1,1,69,91125.18,49533.37,0
0,4,39,2,2,3,2,18,3,59,39379.17,79696.87,0
1,6,55,2,1,2,1,8,0,51,7483.6,46352.09,0
1,0,109,2,1,3,1,17,1,31,12105.66,47512.19,0
0,9,137,2,1,3,0,12,3,69,82191.85,76890.75,1
0,11,47,2,1,2,4,2,3,66,46606.69,67252.29,0
1,10,125,2,0,2,4,12,3,26,64544.07,71574.46,0
1,31,89,2,1,2,4,9,3,50,55627.78,17447.65,0
1,23,16,2,2,2,4,8,0,52,31992.58,22413.95,0
1,11,47,2,1,3,3,7,0,65,33847.65,90348.76,0
1,33,35,2,1,1,4,4,2,22,5361.68,19302.88,0
0,3,95,2,0,2,4,14,0,27,26011.88,62563.54,0
0,26,4,2,2,0,4,10,3,37,46536.0,55635.82,0
0,15,70,2,0,1,1,3,1,66,84747.7,5616.21,0
0,16,68,2,0,3,1,19,1,22,81839.64,42217.96,0
0,30,0,2,0,0,1,6,3,61,28762.8,33603.37,0
1,9,137,2,0,0,2,13,2,46,89417.08,28538.07,0
1,30,0,2,0,3,3,19,0,26,79993.08,54986.98,0
0,14,11,2,1,2,0,9,1,25,55589.6,27132.51,0
0,20,62,2,2,2,2,2,1,28,63789.98,70487.25,0
1,24,143,2,1,0,1,16,3,58,89608.43,10469.06,0
0,8,102,2,1,1,5,14,1,21,51045.72,19517.52,0
0,31,79,2,1,2,0,14,0,63,49552.07,46771.38,0
0,28,22,2,1,3,0,1,0,25,79313.01,16878.82,0
1,16,68,2,0,3,2,19,2,60,84344.52,95669.47,0
0,23,12,2,2,0,2,7,3,69,80145.69,96179.8,0
1,1,139,2,1,2,1,6,0,29,23600.24,33111.77,0
1,33,35,2,1,3,0,9,2,49,7814.73,94214.37,0
1,30,6,2,1,4,5,0,0,27,79749.84,11153.09,0
1,23,12,2,0,2,3,5,0,37,87761.01,74203.95,0
0,22,32,2,0,1,0,10,1,22,26250.2,57245.71,0
0,7,123,2,0,0,3,19,0,52,5178.9,63617.87,0
0,15,76,2,1,3,4,14,1,36,76131.74,76547.6,0
1,10,113,2,2,3,1,12,1,61,57840.18,11554.49,0
1,1,40,2,1,1,4,7,1,47,4600.78,22191.6,0
1,15,70,2,1,3,0,4,2,20,45771.82,58791.49,0
1,9,87,2,0,3,1,15,2,33,69613.43,81568.76,0
1,0,19,2,2,3,1,19,3,68,46489.62,9795.87,0
0,20,62,2,1,4,1,0,3,34,44243.26,97245.89,0
0,19,63,2,0,4,2,1,1,69,87058.49,17875.55,0
0,30,0,2,2,1,4,13,3,62,93033.15,98425.5,0
1,8,124,2,1,4,0,0,1,19,93715.93,69332.69,0
1,30,29,2,2,0,3,15,0,35,86536.22,18516.64,0
0,22,90,2,0,2,2,13,0,33,17816.5,62171.28,1
1,23,12,2,2,4,0,0,0,51,30368.86,58922.64,0
1,21,81,2,2,4,0,0,2,26,24925.32,61997.44,0
0,12,78,2,2,4,3,1,0,49,50646.11,35919.9,0
0,24,66,2,0,3,1,9,2,32,51194.35,86131.83,0
0,8,36,2,1,1,3,15,2,62,57309.45,65603.58,0
0,29,50,2,1,3,5,18,1,42,37935.33,36365.17,0
1,4,108,2,0,0,5,11,3,31,42167.17,84371.19,0
0,8,102,2,1,2,4,7,3,52,15034.21,70247.12,0
0,23,118,2,1,2,0,7,1,31,72482.95,98937.81,0
1,7,33,2,1,4,4,1,1,58,78003.86,84672.71,0
0,27,86,2,1,0,4,14,0,35,38488.18,88570.41,0
1,23,25,2,2,2,2,0,3,22,94343.93,20389.61,0
1,31,89,2,2,2,2,10,0,61,28114.77,40490.01,0
1,27,99,2,0,2,5,11,2,20,47665.66,11732.14,0
0,7,33,2,1,2,1,12,0,40,67907.12,23674.62,0
1,12,120,2,2,1,1,18,3,37,69774.39,90968.98,0
0,4,93,2,0,2,2,16,0,46,89853.2,94634.64,0
1,33,48,2,0,1,3,4,1,29,11903.91,9288.53,0
0,21,81,2,2,3,2,15,3,46,61432.56,5421.18,0
1,13,28,2,2,2,1,15,2,50,25596.39,37650.62,0
0,10,125,2,1,2,2,14,3,49,65608.22,48132.06,1
0,12,120,2,1,4,5,13,2,66,56054.63,28969.05,0
0,22,142,2,2,4,0,1,1,66,63340.48,83805.97,0
0,24,110,2,1,2,5,1,1,32,69746.03,28618.96,0
1,19,128,2,0,2,5,14,3,29,51402.89,78680.55,0
0,10,135,2,0,2,3,5,3,55,20416.76,34784.8,0
1,18,100,2,1,1,3,12,2,38,6970.66,40268.88,0
1,0,31,2,1,3,3,17,3,63,53172.19,21850.14,0
0,8,141,2,0,2,4,9,1,28,36662.66,56764.8,0
0,3,95,2,2,0,3,9,2,52,46028.0,50487.48,0
0,13,46,2,2,3,0,15,1,44,48969.87,23504.08,0
0,33,73,2,2,4,3,0,1,39,60112.49,66949.25,0
1,5,21,2,0,2,2,0,1,38,87911.61,98427.23,0
0,18,91,2,1,3,3,12,1,56,22809.44,97470.23,0
0,27,60,2,2,0,3,13,3,68,837.3,48560.14,0
0,15,130,2,1,2,1,6,0,68,2159.4,59317.68,0
1,10,135,2,1,0,2,13,1,69,91578.88,52443.01,0
1,29,50,2,1,1,2,8,3,35,15678.77,30168.84,0
0,5,21,2,0,3,1,6,1,20,75279.69,34029.52,0
0,6,55,2,1,4,0,1,2,57,21252.28,35143.87,0
0,19,128,2,2,1,2,10,3,59,37084.13,22755.51,0
0,27,38,2,2,2,5,3,2,58,19920.11,70293.27,0
0,20,132,2,2,3,3,18,3,28,15777.64,25965.16,0
1,33,35,2,0,4,0,13,3,64,6570.95,34863.01,0
0,0,19,2,0,0,3,10,0,19,83148.6,32059.72,0
0,14,49,2,1,4,1,0,3,26,93240.34,53788.83,1
0,1,138,2,2,3,4,6,3,69,51161.35,85880.07,0
1,10,135,2,2,1,5,19,2,42,8892.65,81871.68,0
1,5,21,2,0,3,3,1,1,67,76539.95,34559.57,0
1,24,110,2,2,3,5,7,1,52,69512.35,23949.46,0
1,14,94,2,1,3,4,9,2,24,87635.56,23956.69,0
1,22,142,2,2,0,3,5,2,60,69655.54,69644.3,1
0,17,52,2,2,2,2,9,2,39,54137.23,72964.49,0
1,21,20,2,1,3,1,15,1,62,40418.63,37962.41,0
0,31,136,2,1,4,4,13,0,62,55665.06,80524.47,0
0,31,79,2,0,3,4,14,0,67,54086.77,44761.61,0
1,14,49,2,1,0,0,10,1,64,35700.95,55955.11,0
0,30,29,2,0,0,0,6,2,41,13818.58,75279.91,0
0,7,33,2,2,0,2,8,0,63,58944.48,25549.63,0
0,4,39,2,2,2,3,9,0,40,88259.68,86490.86,0
0,18,96,2,1,4,2,13,0,21,63429.47,98370.84,0
1,24,83,2,2,4,3,13,3,40,70948.55,15942.57,0
1,18,111,2,2,2,3,15,1,45,3093.9,27679.38,0
1,18,111,2,2,0,3,13,1,28,42311.49,16029.03,0
1,14,94,2,1,1,0,9,1,59,83133.19,90061.68,0
1,13,58,2,2,0,4,3,2,64,85918.59,26147.16,0
0,19,23,2,1,4,0,1,2,63,67551.07,73517.11,0
0,11,37,2,0,2,0,8,2,64,86041.47,82069.44,0
1,9,106,2,2,1,3,15,1,35,61286.78,36113.75,1
1,1,139,2,2,2,4,5,1,58,34944.48,77465.21,0
1,1,138,2,0,3,2,3,0,18,38047.93,84752.5,0
0,5,21,2,2,1,1,6,2,38,75975.92,85602.18,0
1,5,21,2,0,2,2,11,1,62,95553.89,74248.46,0
1,28,24,2,0,0,3,19,1,57,81922.55,15242.28,0
0,12,78,2,0,3,3,2,3,30,5521.91,63671.69,0
0,31,89,2,1,0,1,14,2,66,83561.36,82160.87,0
0,17,52,2,1,0,0,4,1,62,44835.13,60125.93,0
0,31,65,2,0,1,0,17,1,68,80873.93,27790.86,0
1,31,65,2,2,1,5,7,0,36,88972.9,5611.87,0
0,8,141,2,1,0,3,7,0,63,44699.13,5367.24,0
1,12,84,2,1,2,1,9,3,32,26334.79,37189.04,0
1,1,101,2,1,0,5,1,2,64,83718.22,62388.97,0
0,29,50,2,0,0,0,4,1,56,37858.22,19908.65,0
1,29,140,2,1,1,2,1,1,43,76397.25,26576.97,0
0,10,113,2,1,2,3,10,2,47,55774.82,58672.24,1
0,1,129,2,1,4,0,0,3,18,49171.66,22765.77,0
0,23,116,2,1,1,2,10,2,33,56998.46,62805.38,0
0,28,24,2,2,3,2,15,1,57,59633.25,21273.37,0
1,6,55,2,1,4,1,13,0,53,13385.29,38599.7,0
1,24,143,2,1,0,3,2,1,23,23105.28,68915.69,0
0,20,104,2,0,0,2,0,2,59,89616.17,25747.17,0
1,9,137,2,0,2,1,4,1,59,46454.75,64020.98,0
0,1,138,2,0,3,3,14,2,23,42942.65,58563.96,0
1,18,111,2,1,4,2,0,2,53,29509.34,48379.99,0
1,32,27,2,1,2,5,19,1,64,41459.46,57338.81,0
1,7,123,2,0,3,4,11,1,48,94103.5,7004.11,0
1,25,7,2,0,2,0,8,0,60,90198.17,18411.62,0
0,26,56,2,2,0,0,17,0,21,87391.37,77600.26,0
0,8,141,2,1,3,3,18,1,38,28004.79,15549.84,0
1,22,142,2,2,4,2,0,3,68,36271.26,41341.8,0
1,20,62,2,1,0,2,0,1,39,2665.43,77598.11,0
1,0,109,2,0,4,3,13,2,38,83792.99,20476.62,0
0,18,9,2,2,1,5,1,3,60,87499.3,19434.41,0
0,14,11,2,0,1,4,8,2,68,71375.82,80030.98,0
1,2,144,2,1,0,0,0,3,51,85231.0,74585.12,0
1,1,129,2,0,0,5,6,3,20,62494.07,23042.3,0
1,0,109,2,1,1,4,5,3,27,68932.83,36945.94,0
0,12,78,2,1,4,2,1,3,46,11575.05,75772.08,0
0,21,72,2,2,2,2,16,2,21,15323.82,22094.78,0
0,20,132,2,1,3,2,13,3,24,65106.34,73809.47,0
1,19,23,2,0,2,5,8,3,53,46541.21,10675.28,0
0,30,133,2,0,3,5,10,2,63,37943.24,71246.86,0
1,4,39,2,2,1,5,15,2,53,34460.64,48622.02,0
0,18,96,2,1,2,2,5,1,37,31043.73,13708.85,0
1,11,5,2,2,2,2,4,3,58,64459.5,46371.91,0
0,17,52,2,2,2,0,3,3,46,14788.56,75144.05,0
0,29,103,2,2,1,3,16,1,64,67788.83,45390.16,0
0,12,78,2,0,1,2,10,3,60,80160.05,45238.79,0
0,13,18,2,2,4,3,1,2,34,15597.23,34225.88,0
1,8,102,2,0,4,1,1,1,21,96416.66,79328.54,0
0,15,76,2,1,3,4,0,2,33,45385.58,13316.33,0
0,26,133,2,2,1,0,10,3,59,36290.12,56392.86,0
1,22,90,2,1,3,4,10,2,69,57118.19,80142.83,0
1,16,68,2,2,3,3,3,1,54,39879.96,7370.66,0
1,8,105,2,0,2,2,9,2,60,73023.54,53842.03,0
1,16,68,2,2,4,3,0,1,44,70235.78,32739.51,0
0,24,66,2,0,4,3,13,2,43,2475.6,93097.04,0
0,19,63,2,0,1,1,5,3,38,81238.82,47326.09,0
0,5,21,2,2,0,1,10,1,32,68598.57,67328.14,1
0,13,58,2,2,3,5,16,3,65,46093.56,95593.61,0
1,32,44,2,0,4,3,0,0,19,59814.93,89704.69,0
